Freq.	V(n003)
1.44543977074605e+007	-4.57322218079898e-009,6.00356026360574e-007
1.46217717445684e+007	-4.36737260525568e-009,5.79972957221593e-007
1.47910838816833e+007	-4.17078916668206e-009,5.60281959824366e-007
1.49623565609456e+007	-3.98305472809840e-009,5.41259534216380e-007
1.51356124843634e+007	-3.80377093293142e-009,5.22882978512218e-007
1.53108746168216e+007	-3.63255735934612e-009,5.05130361785092e-007
1.54881661891261e+007	-3.46905071266650e-009,4.87980497879510e-007
1.56675107010828e+007	-3.31290405416879e-009,4.71412920113764e-007
1.58489319246125e+007	-3.16378606460864e-009,4.55407856841983e-007
1.60324539069018e+007	-3.02138034091734e-009,4.39946207846527e-007
1.62181009735907e+007	-2.88538472457269e-009,4.25009521532498e-007
1.64058977319968e+007	-2.75551066021757e-009,4.10579972897099e-007
1.65958690743770e+007	-2.63148258316354e-009,3.96640342247498e-007
1.67880401812270e+007	-2.51303733447823e-009,3.83173994641752e-007
1.69824365246189e+007	-2.39992360241388e-009,3.70164860028223e-007
1.71790838715773e+007	-2.29190138899046e-009,3.57597414059730e-007
1.73780082874952e+007	-2.18874150060028e-009,3.45456659559510e-007
1.75792361395884e+007	-2.09022506155195e-009,3.33728108616839e-007
1.77827941003907e+007	-1.99614304952042e-009,3.22397765290892e-007
1.79887091512894e+007	-1.90629585191640e-009,3.11452108902199e-007
1.81970085861014e+007	-1.82049284223286e-009,3.00878077891700e-007
1.84077200146911e+007	-1.73855197546880e-009,2.90663054228125e-007
1.86208713666303e+007	-1.66029940177103e-009,2.80794848345056e-007
1.88364908948996e+007	-1.58556909747336e-009,2.71261684589676e-007
1.90546071796341e+007	-1.51420251274975e-009,2.62052187165814e-007
1.92752491319110e+007	-1.44604823513294e-009,2.53155366554484e-007
1.94984459975821e+007	-1.38096166818425e-009,2.44560606395703e-007
1.97242273611502e+007	-1.31880472463191e-009,2.36257650815902e-007
1.99526231496905e+007	-1.25944553332656e-009,2.28236592185791e-007
2.01836636368173e+007	-1.20275815939140e-009,2.20487859294067e-007
2.04173794466970e+007	-1.14862233697299e-009,2.13002205922801e-007
2.06538015581071e+007	-1.09692321402503e-009,2.05770699810898e-007
2.08929613085422e+007	-1.04755110858336e-009,1.98784711992408e-007
2.11348903983683e+007	-1.00040127601462e-009,1.92035906496974e-007
2.13796208950242e+007	-9.55373686744370e-010,1.85516230400104e-007
2.16271852372721e+007	-9.12372813992881e-010,1.79217904211381e-007
2.18776162394974e+007	-8.71307431067726e-010,1.73133412589140e-007
2.21309470960583e+007	-8.32090417783006e-010,1.67255495370500e-007
2.23872113856853e+007	-7.94638575594110e-010,1.61577138906061e-007
2.26464430759325e+007	-7.58872451055601e-010,1.56091567688896e-007
2.29086765276797e+007	-7.24716167227418e-010,1.50792236267857e-007
2.31739464996868e+007	-6.92097262671485e-010,1.45672821435516e-007
2.34422881532012e+007	-6.60946537696953e-010,1.40727214681432e-007
2.37137370566186e+007	-6.31197907527667e-010,1.35949514901719e-007
2.39883291901970e+007	-6.02788262080167e-010,1.31334021356207e-007
2.42661009508263e+007	-5.75657332054582e-010,1.26875226864795e-007
2.45470891568524e+007	-5.49747561054141e-010,1.22567811234857e-007
2.48313310529578e+007	-5.25003983461873e-010,1.18406634911867e-007
2.51188643150980e+007	-5.01374107815269e-010,1.14386732845650e-007
2.54097270554952e+007	-4.78807805431350e-010,1.10503308564935e-007
2.57039578276909e+007	-4.57257204045741e-010,1.06751728453147e-007
2.60015956316550e+007	-4.36676586240005e-010,1.03127516218579e-007
2.63026799189561e+007	-4.17022292441639e-010,9.96263475523708e-008
2.66072505979904e+007	-3.98252628290849e-010,9.62440449678855e-008
2.69153480392715e+007	-3.80327776177512e-010,9.29765728153471e-008
2.72270130807815e+007	-3.63209710760550e-010,8.98200324657716e-008
2.75422870333841e+007	-3.46862118290429e-010,8.67706576584463e-008
2.78612116863001e+007	-3.31250319563550e-010,8.38248100064031e-008
2.81838293126470e+007	-3.16341196345016e-010,8.09789746545168e-008
2.85101826750416e+007	-3.02103121103633e-010,7.82297560850486e-008
2.88403150312686e+007	-2.88505889909998e-010,7.55738740656221e-008
2.91742701400142e+007	-2.75520658355300e-010,7.30081597347987e-008
2.95120922666664e+007	-2.63119880354811e-010,7.05295518205762e-008
2.98538261891822e+007	-2.51277249706212e-010,6.81350929872981e-008
3.01995172040228e+007	-2.39967644278728e-010,6.58219263066100e-008
3.05492111321578e+007	-2.29167072714622e-010,6.35872918482530e-008
3.09029543251386e+007	-2.18852623529965e-010,6.14285233866224e-008
3.12607936712423e+007	-2.09002416506641e-010,5.93430452191599e-008
3.16227766016866e+007	-1.99595556272452e-010,5.73283690927828e-008
3.19889510969168e+007	-1.90612087970828e-010,5.53820912346800e-008
3.23593656929657e+007	-1.82032954926037e-010,5.35018894839299e-008
3.27340694878867e+007	-1.73839958214099e-010,5.16855205205180e-008
3.31131121482620e+007	-1.66015718053588e-010,4.99308171884452e-008
3.34965439157857e+007	-1.58543636934402e-010,4.82356859097307e-008
3.38844156139232e+007	-1.51407864406262e-010,4.65981041862250e-008
3.42767786546481e+007	-1.44593263452226e-010,4.50161181862496e-008
3.46736850452562e+007	-1.38085378375853e-010,4.34878404131816e-008
3.50751873952599e+007	-1.31870404133895e-010,4.20114474532034e-008
3.54813389233607e+007	-1.25935157049432e-010,4.05851777995261e-008
3.58921934645037e+007	-1.20267046843306e-010,3.92073297504917e-008
3.63078054770134e+007	-1.14854049924514e-010,3.78762593790445e-008
3.67282300498117e+007	-1.09684683882894e-010,3.65903785711477e-008
3.71535229097206e+007	-1.04747983129957e-010,3.53481531308050e-008
3.75837404288478e+007	-1.00033475636212e-010,3.41481009494245e-008
3.80189396320595e+007	-9.55311607155972e-011,3.29887902373409e-008
3.84591782045388e+007	-9.12314878099025e-011,3.18688378153838e-008
3.89045144994315e+007	-8.71253362281513e-011,3.07869074644552e-008
3.93550075455813e+007	-8.32039957979673e-011,2.97417083311438e-008
3.98107170553533e+007	-7.94591483878665e-011,2.87319933874763e-008
4.02717034325495e+007	-7.58828502612718e-011,2.77565579429644e-008
4.07380277804149e+007	-7.24675152248100e-011,2.68142382071733e-008
4.12097519097367e+007	-6.92058985351383e-011,2.59039099010969e-008
4.16869383470373e+007	-6.60910815301545e-011,2.50244869156802e-008
4.21696503428620e+007	-6.31164569519835e-011,2.41749200158898e-008
4.26579518801631e+007	-6.02757149306021e-011,2.33541955887855e-008
4.31519076827804e+007	-5.75628295983620e-011,2.25613344340980e-008
4.36515832240205e+007	-5.49720463070136e-011,2.17953905958711e-008
4.41570447353352e+007	-5.24978694201098e-011,2.10554502337718e-008
4.46683592151003e+007	-5.01350506548884e-011,2.03406305327234e-008
4.51855944374963e+007	-4.78785779489030e-011,1.96500786495595e-008
4.57088189614916e+007	-4.57236648277770e-011,1.89829706954415e-008
4.62381021399302e+007	-4.36657402515275e-011,1.83385107528255e-008
4.67735141287240e+007	-4.17004389179159e-011,1.77159299258064e-008
4.73151258961523e+007	-3.98235920022533e-011,1.71144854227043e-008
4.78630092322682e+007	-3.80312183140141e-011,1.65334596697994e-008
4.84172367584143e+007	-3.63195158514975e-011,1.59721594551578e-008
4.89778819368491e+007	-3.46848537366197e-011,1.54299151015261e-008
4.95450190804835e+007	-3.31237645127243e-011,1.49060796673082e-008
5.01187233627318e+007	-3.16329367890737e-011,1.44000281746702e-008
5.06990708274750e+007	-3.02092082164143e-011,1.39111568638527e-008
5.12861383991411e+007	-2.88495587787142e-011,1.34388824728012e-008
5.18800038929008e+007	-2.75511043868426e-011,1.29826415412537e-008
5.24807460249820e+007	-2.63110907605979e-011,1.25418897384559e-008
5.30884444231037e+007	-2.51268875861077e-011,1.21161012137020e-008
5.37031796370301e+007	-2.39959829362049e-011,1.17047679689252e-008
5.43250331492483e+007	-2.29159779419423e-011,1.13073992525901e-008
5.49540873857675e+007	-2.18845817039427e-011,1.09235209741636e-008
5.55904257270454e+007	-2.08996064327892e-011,1.05526751384644e-008
5.62341325190400e+007	-1.99589628081447e-011,1.01944192992187e-008
5.68852930843893e+007	-1.90606555467581e-011,9.84832603116687e-009
5.75439937337209e+007	-1.82027791699518e-011,9.51398242009384e-009
5.82103217770925e+007	-1.73835139616154e-011,9.19098957017327e-009
5.88843655355643e+007	-1.66011221081266e-011,8.87896212803794e-009
5.95662143529065e+007	-1.58539440120141e-011,8.57752782300859e-009
6.02559586074413e+007	-1.51403947715408e-011,8.28632702293257e-009
6.09536897240225e+007	-1.44589608187383e-011,8.00501230510210e-009
6.16595001861539e+007	-1.38081967087631e-011,7.73324804174047e-009
6.23734835482476e+007	-1.31867220537604e-011,7.47070999956129e-009
6.30957344480251e+007	-1.25932185947341e-011,7.21708495292309e-009
6.38263486190607e+007	-1.20264274052090e-011,6.97207031011781e-009
6.45654229034715e+007	-1.14851462207548e-011,6.73537375234691e-009
6.53130552647532e+007	-1.09682268887059e-011,6.50671288495473e-009
6.60693448007657e+007	-1.04745729326672e-011,6.28581490050266e-009
6.68343917568676e+007	-1.00031372266394e-011,6.07241625328221e-009
6.76082975392044e+007	-9.55291977383027e-012,5.86626234487865e-009
6.83911647281492e+007	-9.12296558543900e-012,5.66710722040989e-009
6.91830970919000e+007	-8.71236265491491e-012,5.47471327507834e-009
6.99841996002338e+007	-8.32024002339247e-012,5.28885097068542e-009
7.07945784384203e+007	-7.94576593219918e-012,5.10929856177071e-009
7.16143410212968e+007	-7.58814605851708e-012,4.93584183104862e-009
7.24435960075057e+007	-7.24662183045521e-012,4.76827383382734e-009
7.32824533138972e+007	-6.92046881795872e-012,4.60639465110474e-009
7.41310241300986e+007	-6.60899519614128e-012,4.45001115104683e-009
7.49894209332525e+007	-6.31154027778104e-012,4.29893675856413e-009
7.58577575029254e+007	-6.02747311186716e-012,4.15299123271102e-009
7.67361489361890e+007	-5.75619114522398e-012,4.01200045164241e-009
7.76247116628764e+007	-5.49711894437373e-012,3.87579620487128e-009
7.85235634610145e+007	-5.24970697492652e-012,3.74421599257910e-009
7.94328234724355e+007	-5.01343043590835e-012,3.61710283173970e-009
8.03526122185692e+007	-4.78778814655438e-012,3.49430506882531e-009
8.12830516164175e+007	-4.57230148320607e-012,3.37567619887131e-009
8.22242649947148e+007	-4.36651336405711e-012,3.26107469068366e-009
8.31763771102749e+007	-4.16998727959433e-012,3.15036381798070e-009
8.41395141645274e+007	-3.98230636667714e-012,3.04341149626760e-009
8.51138038202456e+007	-3.80307252429122e-012,2.94009012524902e-009
8.60993752184681e+007	-3.63190556910072e-012,2.84027643659187e-009
8.70963589956162e+007	-3.46844242900784e-012,2.74385134685645e-009
8.81048873008097e+007	-3.31233637300891e-012,2.65069981542074e-009
8.91250938133829e+007	-3.16325627571348e-012,2.56071070722800e-009
9.01571137606041e+007	-3.02088591496620e-012,2.47377666019425e-009
9.12010839355995e+007	-2.88492330108154e-012,2.38979395711714e-009
9.22571427154850e+007	-2.75508003626859e-012,2.30866240193356e-009
9.33254300797079e+007	-2.63108070288700e-012,2.23028520017836e-009
9.44060876286012e+007	-2.51266227923654e-012,2.15456884350133e-009
9.54992586021526e+007	-2.39957358164091e-012,2.08142299810503e-009
9.66050878989904e+007	-2.29157473164240e-012,2.01076039696996e-009
9.77237220955903e+007	-2.18843664717717e-012,1.94249673573878e-009
9.88553094657032e+007	-2.08994055665181e-012,1.87655057213520e-009
1.00000000000000e+008	-1.99587753489122e-012,1.81284322879814e-009
